filling,u,v,u_h_pmns_mod5,v_h_pmns_mod5,tr_uv_re,tr_uv_im,tr_comm_re,tr_comm_im,abs_tr2_difference,near_equal_tr2
"m003(-2,7)",B,AABB,,,3.3666474453808669631334562941715268,4.5030944451484277502988835270025653,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,9.0362276929327168696242598614211868,False
"m003(-2,7)",B,AAbb,,,-0.97519237413709025259856733121950001,2.7609198356383085813492855347192070,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,34.836904673883214933017735645735653,False
"m003(-2,7)",B,ABAb,,,-2.6385822293765583233206728456798200,0.84247216469837253733055459459232906,0.26245815128642551754953417342394897,3.2117208009705924985532589343856511,20.855817736123554329957305388856137,False
"m003(-2,7)",B,ABBB,,,1.9580895601900320031064980338951697,0.25236740787635582951834613928397530,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,4.4515448538752610117780986525571688,False
"m003(-2,7)",B,ABaB,,,1.5714144023509951993762264146549468,0.75385863612029515962449416992254226,-1.3337638769274794292281249100114978,-0.30305767078801124242052077025609817,5.1307043442709687482749147707837940,False
"m003(-2,7)",B,ABab,,,1.6385822293765583233206728456798200,-0.84247216469837253733055459459232906,-1.3337638769274794292281249100114978,-0.30305767078801124242052077025609817,14.166035208964368848229495651905831,False
"m003(-2,7)",B,Abbb,,,2.9636327590866707789929334495662468,-2.1569051519109597637014358185899567,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,41.716462099467887246198570300751924,False
"m003(-2,7)",AB,Ab,,,-1.0423602011626533765430137622443732,4.3572506364569762783043342992340783,-10.856867178110574033112304601528968,-2.5353225744202283378699192522242501,4.6783271997983919869383594972897497,False
"m003(-2,7)",AB,AAB,,,-0.049454564744940608544961537751154944,-3.5836339490640398850543152864875849,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,7.7585281269350558915935383804324915,False
"m003(-2,7)",AB,AAb,,,-4.9464496016491730863719122523369940,0.11272076950258399165593203606218892,5.1732394975542857621009516099502881,-17.141800169349241191437271558494149,7.6589394878276841922272802720046938,False
"m003(-2,7)",AB,ABB,,,-2.2099966317275535226968992603347667,0.088613528578077377706060424669786795,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,0.00000000000000000000000000000000000,True
"m003(-2,7)",AB,Abb,,,4.6014517029713302332317882232867935,7.1754007522086589539421086370519855,-6.2770960629486038075874416300399723,32.044896478322012758632240821144868,12.917007760426040830109498347973566,False
"m003(-2,7)",AB,AAAB,,,5.8485788611041118460175721060145867,-0.93108569327644991503661501926211585,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,11.242326916065876211697389585060183,False
"m003(-2,7)",AB,AAAb,,,-1.3242872442182135865904425319271536,-8.8603450816054040286032178262366437,-13.557319163950757354869390677062647,33.924054820472134793355144671253396,25.028679652028305361801530762407552,False
"m003(-2,7)",AB,AABB,,,-1.5500736107535855586094586258423397,-2.9152074056559940987279735504670435,-12.453089206324478979889963684964415,-6.0501010461788320788436989568659994,7.6589394878276841922272802720046938,False
"m003(-2,7)",AB,AAbb,,,-6.4601266943261970928023584126663756,7.2671557589173607189703249882492137,-50.194522728974886467449286596574153,-18.880147922086399851078624951507405,32.182579870470824613703843502151790,False
"m003(-2,7)",AB,ABAb,,,-5.3022808604442773983405114962108013,-3.0458578638278971026487706830206636,-10.856867178110574033112304601528968,-2.5353225744202283378699192522242501,19.225887120165855967267313232260247,False
"m003(-2,7)",AB,ABBB,,,-0.97519237413709025259856733121950001,2.7609198356383085813492855347192070,-10.856867178110574033112304601528968,-2.5353225744202283378699192522242501,1.5977432655560482405049793820124674,False
"m003(-2,7)",AB,ABaB,,,-3.2947367355093047866890519245644766,0.79014349311249861192389074275089657,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,3.9833191798950429851766265157437529,False
"m003(-2,7)",AB,ABab,,,3.3194640178817750909615326934400541,1.0016734814195213306032669004928959,-12.453089206324478979889963684964415,-6.0501010461788320788436989568659994,11.804720494820486841219428038236834,False
"m003(-2,7)",AB,Abbb,,,14.627292595277536049468101812265048,3.5236385478100523471950230745850661,100.34314854201918132297882156931037,17.563206529931684492104259361474002,39.862587813420060073947808278257539,False
"m003(-2,7)",Ab,AAB,,,-4.9464496016491730863719122523369940,0.11272076950258399165593203606218892,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,5.9741356972540733543591595464244721,False
"m003(-2,7)",Ab,AAb,,,-3.0637507034306095650399047861717213,4.2392275837587826285864194017199813,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,12.233349810753894084150738723355904,False
"m003(-2,7)",Ab,ABB,,,2.9380618477318621625096827088264736,5.2569530812687229099233776969251076,-6.2770960629486038075874416300399723,32.044896478322012758632240821144868,4.6783271997983919869383594972897497,False
"m003(-2,7)",Ab,Abb,,,4.7088086986511583479057226323677275,-2.6330169782704171943473980200310707,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,13.777581473291424338713826879793668,False
"m003(-2,7)",Ab,AAAB,,,-1.3242872442182135865904425319271536,-8.8603450816054040286032178262366437,-30.079417910203243721880878979879117,5.0415980769915770337498736447621502,12.733070106465733606990546985014861,False
"m003(-2,7)",Ab,AAAb,,,-7.0754561440320253110391789265392543,-1.8700774668780105559514855069714946,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,20.790910792738844663497950798114025,False
"m003(-2,7)",Ab,AABB,,,-3.0637507034306095650399047861717213,4.2392275837587826285864194017199813,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,12.233349810753894084150738723355904,False
"m003(-2,7)",Ab,AAbb,,,3.4976733829061590696058484427321844,9.4147269027428298939360101909052348,-11.645906654984249202938218823843856,11.991401567982155744212615999319179,31.969229019937373836648745019751019,False
"m003(-2,7)",Ab,ABAb,,,-2.7079194446355052530713055422979140,7.3978062170892637228911221208028338,-10.856867178110574033112304601528968,-2.5353225744202283378699192522242501,23.895891074407402185419300448795800,False
"m003(-2,7)",Ab,ABBB,,,10.285452775759578833736078186874021,1.7814639382999331782454250823017078,100.34314854201918132297882156931037,17.563206529931684492104259361474002,4.4114191417063127078067608602070573,False
"m003(-2,7)",Ab,ABaB,,,1.8057869252047510845310865331106725,8.1561084708342980579176598526799207,-49.528659998134326226170348478594199,5.8878539648037842115047286437051740,2.3241289624546321293716079486356446,False
"m003(-2,7)",Ab,ABab,,,-0.28044059682363583019410867614391029,-7.0327180397103239017168439454566696,-11.645906654984249202938218823843856,11.991401567982155744212615999319179,16.413376485609240204796542948544474,False
"m003(-2,7)",Ab,Abbb,,,3.7271013246055373323355969311413617,-9.2697710611336611721591575546183213,-10.856867178110574033112304601528968,-2.5353225744202283378699192522242501,44.534835064382212025039596690548193,False
"m003(-2,7)",AAB,AAb,,,0.27193478399569136018721655150829314,-5.3455666098468002876294381215948944,12.346105602876611194708966247892028,-9.2125407810202870778706687515196212,12.958101186704618309731129497411371,False
"m003(-2,7)",AAB,ABB,,,-1.5500736107535855586094586258423397,-2.9152074056559940987279735504670435,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,7.7585281269350558915935383804324915,False
"m003(-2,7)",AAB,Abb,,,-6.4601266943261970928023584126663756,7.2671557589173607189703249882492137,18.030106675664859795213256211479256,-14.606477594929012853567352306269899,8.6043210424753454325923061192752412,False
"m003(-2,7)",AAB,AAAB,,,6.0885072629663122004843314701265037,5.4653266339330483762816689255879228,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,18.283263132127747023649387947198252,False
"m003(-2,7)",AAB,AAAb,,,9.9930171476422849587907958412794625,-2.3077639708529908481968476552544025,4.0690095399280073871215246178520562,22.832355697301725680761572069625247,18.504526793495411306551165304886492,False
"m003(-2,7)",AAB,AABB,,,-1.3914550712437767105348889629520268,-7.2640142807867363316481690617217723,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,12.958101186704618309731129497411371,False
"m003(-2,7)",AAB,AAbb,,,-8.6716781722459302578168380099747011,-5.3848559386366142969252652116132439,-19.711326846985547692346066700130483,-27.436524470836580625802278300911304,37.942414495737038422042579591964384,False
"m003(-2,7)",AAB,ABAb,,,3.0175525752997436291415810934638732,-7.1181704720952848596536198339532854,35.656435379543624537204171506393959,-25.698176718099421966160924907898049,24.592738827029620633784167957331770,False
"m003(-2,7)",AAB,ABBB,,,-4.9464496016491730863719122523369940,0.11272076950258399165593203606218892,18.030106675664859795213256211479256,-14.606477594929012853567352306269899,8.6862847234161263496300135323847667,False
"m003(-2,7)",AAB,ABaB,,,-3.8062186599414584694745583437702135,-3.4261649431805263632677192799719625,-7.0177649497157280297324148735987253,5.0908791431207145332761627844941796,8.0857725272212290633267376121735351,False
"m003(-2,7)",AAB,ABab,,,-1.0423602011626533765430137622443732,4.3572506364569762783043342992340783,18.030106675664859795213256211479256,-14.606477594929012853567352306269899,18.512909192959660093634587937847705,False
"m003(-2,7)",AAB,Abbb,,,0.48337724422049011311090519431161808,17.237588435565652407576744879112801,-30.656781516129613573527199448440660,-51.904500297746788012814726225069772,45.492430961338558838912148538863177,False
"m003(-2,7)",AAb,ABB,,,-3.0637507034306095650399047861717213,4.2392275837587826285864194017199813,-32.568194025096121725458371301659451,-29.971847045256808963672197553135554,7.6589394878276841922272802720046938,False
"m003(-2,7)",AAb,Abb,,,3.4976733829061590696058484427321844,9.4147269027428298939360101909052348,5.1732394975542857621009516099502881,-17.141800169349241191437271558494149,13.093918937891943987364720977380073,False
"m003(-2,7)",AAb,AAAB,,,9.9930171476422849587907958412794625,-2.3077639708529908481968476552544025,-12.453089206324478979889963684964415,-6.0501010461788320788436989568659994,14.433924468721769934889354334491490,False
"m003(-2,7)",AAb,AAAb,,,4.0550564079922365287639676499725459,-14.687469207288598130023049503991922,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,31.417818181553806115226682789033186,False
"m003(-2,7)",AAb,AABB,,,-2.6664484974885049713627088701233543,-1.7242336581865590839569362792030076,-19.711326846985547692346066700130483,-27.436524470836580625802278300911304,0.00000000000000000000000000000000000,True
"m003(-2,7)",AAb,AAbb,,,-17.354393919883073381803698743406410,5.7461325133236088249641344800332552,5.9804220488945155390526964710708468,0.89970244481174663161904339769102923,35.777722771562989292563080762508043,False
"m003(-2,7)",AAb,ABAb,,,-12.652100221140445796869534481045548,-6.2845583834483609285443086093042731,-0.54472440005380425940221068769660970,-14.829781813190395324503056021799527,11.821018763163474377812645394340583,False
"m003(-2,7)",AAb,ABBB,,,3.4976733829061590696058484427321844,9.4147269027428298939360101909052348,-71.824111100367037760665753783606995,88.174530093145050164751323533711146,8.6705168221076995041117499276989928,False
"m003(-2,7)",AAb,ABaB,,,-8.3225833021648069238249628092670475,6.2364089786070983130272381493426068,15.998244132789017380482636260329236,-54.295167286845494974817549788591803,11.559309717539833245501246009872640,False
"m003(-2,7)",AAb,ABab,,,10.285452775759578833736078186874021,1.7814639382999331782454250823017078,-5.9135349920894496547529878815004933,-34.883276723530252338922680843625216,6.0781065620554078161314807954237781,False
"m003(-2,7)",AAb,Abbb,,,16.726621506621788367304615670656271,8.2408841472041920943331686385222116,-32.568194025096121725458371301659451,-29.971847045256808963672197553135554,32.686205610771266463083939758418788,False
"m003(-2,7)",ABB,Abb,,,10.218284948734015709791631755849148,3.3777947391186008752004738468165791,100.34314854201918132297882156931037,17.563206529931684492104259361474002,12.917007760426040830109498347973566,False
"m003(-2,7)",ABB,AAAB,,,4.1851890058646437752954665915542667,-2.8495333642163859590553459593889938,-12.453089206324478979889963684964415,-6.0501010461788320788436989568659994,11.242326916065876211697389585060183,False
"m003(-2,7)",ABB,AAAb,,,-8.2430925745969254571930644246296478,-6.1387145747569094565497593815357862,95.731284047212489849290563640557901,75.955237177314026672471851956885865,25.028679652028305361801530762407552,False
"m003(-2,7)",ABB,AABB,,,-2.4402873567438893604209797485747322,-2.9649783336927773878901916578322844,-10.856867178110574033112304601528968,-2.5353225744202283378699192522242501,7.6589394878276841922272802720046938,False
"m003(-2,7)",ABB,AAbb,,,1.1068405909072103177298302319086072,10.033382518114092391100133819560535,-95.134440877034051103160959042108925,104.66016603022418505304157969008957,32.182579870470824613703843502151790,False
"m003(-2,7)",ABB,ABAb,,,-6.3078240593409161742269469118818784,-0.63658530404058150942898872514673166,-0.40340457955413472372940394455600542,-21.556281085919591564030094660826927,19.225887120165855967267313232260247,False
"m003(-2,7)",ABB,ABBB,,,-2.6385822293765583233206728456798200,0.84247216469837253733055459459232906,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,1.5977432655560482405049793820124674,False
"m003(-2,7)",ABB,ABaB,,,-1.7941176895006598366245548364732919,0.12171694970445282559754900673035518,0.26245815128642551754953417342394897,3.2117208009705924985532589343856511,3.9833191798950429851766265157437529,False
"m003(-2,7)",ABB,ABab,,,3.3194640178817750909615326934400541,1.0016734814195213306032669004928959,-12.453089206324478979889963684964415,-6.0501010461788320788436989568659994,11.804720494820486841219428038236834,False
"m003(-2,7)",ABB,Abbb,,,16.651136329741674489392347963695203,-8.3307792875321005312442870669089426,53.135597257210478207187069873040877,-311.02770438717214315173287230474636,39.862587813420060073947808278257539,False
"m003(-2,7)",Abb,AAAB,,,-14.248322249354350743647193564480995,-9.7993368552069646695180883139460224,-0.12308837991381347011076560697213579,93.405475769630728177789663793309568,24.099544424538246203232971408241791,False
"m003(-2,7)",Abb,AAAb,,,-11.777749842774652895973343188900116,10.160613429893959197556957582366034,4.0690095399280073871215246178520562,22.832355697301725680761572069625247,23.435682170655089488324503508533062,False
"m003(-2,7)",Abb,AABB,,,1.1068405909072103177298302319086072,10.033382518114092391100133819560535,-4.1759931433758751723025220549244423,-38.094997524500844837475939778010867,13.093918937891943987364720977380073,False
"m003(-2,7)",Abb,AAbb,,,19.232783751527072093255548174418532,5.1631850440088307147870449446277382,-10.856867178110574033112304601528968,-2.5353225744202283378699192522242501,45.044421310386772057035941623280140,False
"m003(-2,7)",Abb,ABAb,,,6.7417467388164656787928905684423415,14.290539790542194031951418317771948,-0.40340457955413472372940394455600542,-21.556281085919591564030094660826927,22.338698653015754267818690144473383,False
"m003(-2,7)",Abb,ABBB,,,14.987746474502206418670242449234883,-10.249226958472036575263018007035821,53.135597257210478207187069873040877,-311.02770438717214315173287230474636,14.437571942414314986051650604069521,False
"m003(-2,7)",Abb,ABaB,,,12.769130201333746022825728804180310,7.8944070548724516396635630974620098,15.411393165418072872585769649043219,156.34410228603138091928993840333760,15.316976873452241676295065211208821,False
"m003(-2,7)",Abb,ABab,,,-9.3480269280656881907907944088100779,-9.1305182554990097875203110407474498,37.338028943096272763829918967053733,-8.7262342100120237917951686661855222,19.113293375321149480811236942162812,False
"m003(-2,7)",Abb,Abbb,,,-11.987814870306719257724146510554550,-20.110725190453231108708113624924389,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,42.451253814527079999408109426155771,False
"m003(-2,7)",AAAB,AAAb,,,8.0207730423270535918087132106823547,17.006120855880326906877768572569095,-30.394608390955846927034391749662461,30.489029801240159823866182021338117,32.193200979074511183804451398834243,False
"m003(-2,7)",AAAB,AABB,,,7.6021843556433362069147776304558853,-1.6891083554817283510327240265991020,-30.079417910203243721880878979879117,5.0415980769915770337498736447621502,14.433924468721769934889354334491490,False
"m003(-2,7)",AAAB,AAbb,,,7.4514323988878240565264212764672003,-17.715397382447176220406955090521154,-36.760291944937942582690661526483643,40.601273027072193533355894170548767,21.472776562622955118475899777281929,False
"m003(-2,7)",AAAB,ABAb,,,13.237090503552591567977837966989620,2.5680489169463732898185604716123105,-56.439352978282885012285555417757740,80.352124675461777934619034083138535,21.626354486323376866873368768758795,False
"m003(-2,7)",AAAB,ABBB,,,-1.3914550712437767105348889629520268,-7.2640142807867363316481690617217723,-36.760291944937942582690661526483643,40.601273027072193533355894170548767,9.8458043674831394185646927205998593,False
"m003(-2,7)",AAAB,ABaB,,,4.7082958838423900070725267482883838,-5.8622560506794524743533001118078967,16.433884647450954848435597128043809,-18.121256066687616594541132010911648,10.412227970908211509393962819502946,False
"m003(-2,7)",AAAB,ABab,,,-7.8084431053495611242914439999730632,0.031841239367464276897353010873809735,-44.074477870759937550971482907565987,39.398512911472435659316330002601640,13.348646231672847379415304690903006,False
"m003(-2,7)",AAAB,Abbb,,,-30.278428925019210538860449775960251,4.8071407397220481840492639923238765,273.58254476238695753343942895706249,-0.050023199808064775871895770101556088,39.365917792950451258899853718928052,False
"m003(-2,7)",AAAb,AABB,,,3.4315930613055163241450426123755568,-7.4832632898370381135464384444396560,59.094080482188360736710667721046394,23.151034434755492028038082334125065,31.417818181553806115226682789033186,False
"m003(-2,7)",AAAb,AAbb,,,-16.727800954288421123101039150288326,-22.765861656953422943538067999086703,-13.557319163950757354869390677062647,33.924054820472134793355144671253396,45.865556917893167342466094894930861,False
"m003(-2,7)",AAAb,ABAb,,,2.7067399969688724972748820626658584,-21.922783726838494572096021481367326,-6.2770960629486038075874416300399723,32.044896478322012758632240821144868,43.096862520009967893844550718993319,False
"m003(-2,7)",AAAb,ABBB,,,-17.354393919883073381803698743406410,5.7461325133236088249641344800332552,223.02591548774249924676652284836206,-264.26336237630613455274683165228129,25.169483830163987992505161382928854,False
"m003(-2,7)",AAAb,ABaB,,,-11.355571053000660802442253980456403,-12.966519612439405502092972466519010,-58.002464339954734715411351556324203,153.51636423151797105558165848368004,22.821187184715028465296425162240820,False
"m003(-2,7)",AAAb,ABab,,,3.3453707479208781510304369419476872,17.318467965700772122335323904301180,28.763885473861620358214795206036088,81.334320749121943662092230739263919,36.685784176429025552441814107318458,False
"m003(-2,7)",AAAb,Abbb,,,-3.6633214594349552316682014531406523,28.441504477985331639952400691833332,59.094080482188360736710667721046394,23.151034434755492028038082334125065,63.993984044798813310524066642800130,False
"m003(-2,7)",AABB,AAbb,,,-6.0937487699864042954690532253128885,4.7666766159852334218602740276157560,-75.596699664188778209238871893975432,71.635813654563796891305478416527206,35.777722771562989292563080762508043,False
"m003(-2,7)",AABB,ABAb,,,0.27193478399569136018721655150829314,-5.3455666098468002876294381215948944,-13.978955184090748144160835757787120,-74.311202762348988708937575143855699,11.821018763163474377812645394340583,False
"m003(-2,7)",AABB,ABBB,,,-4.9464496016491730863719122523369940,0.11272076950258399165593203606218892,0.40377797178609505322234091656455325,-3.5147784717586037409737797046417493,8.6705168221076995041117499276989928,False
"m003(-2,7)",AABB,ABaB,,,-2.5714144023509951993762264146549468,-0.75385863612029515962449416992254226,-12.735728847323818051235577171245623,7.4028974992795604002103783211888014,11.559309717539833245501246009872640,False
"m003(-2,7)",AABB,ABab,,,-0.97519237413709025259856733121950001,2.7609198356383085813492855347192070,-5.9135349920894496547529878815004933,-34.883276723530252338922680843625216,6.0781065620554078161314807954237781,False
"m003(-2,7)",AABB,Abbb,,,13.330245515726200839542162044161616,11.268812322362770184717074225051444,-110.79623774834366030286878525427478,-23.613307576110516570947958318340001,32.686205610771266463083939758418788,False
"m003(-2,7)",AAbb,ABAb,,,-24.701784847910790053030094221453957,9.2216216562923985566420870946566550,16.925876718038581420233829219381024,25.367678271721954018631491321849497,40.409183547955980242042266631165419,False
"m003(-2,7)",AAbb,ABBB,,,16.726621506621788367304615670656271,8.2408841472041920943331686385222116,286.40297064147548146323657526375851,242.01576091731357638124375799995612,30.625742825907631252913648605304626,False
"m003(-2,7)",AAbb,ABaB,,,-1.8313996780363285463689279845592613,18.883974778859360360386869550777507,-177.26681493813119767898197140105850,-54.669231692527269978053325519804515,29.981437214093083948794887736790855,False
"m003(-2,7)",AAbb,ABab,,,15.416332072151211219294016034579936,-11.003085594592331734887512176958363,-61.302167005208957157176584733234310,31.726217740868246411355730556645050,33.317648592191159069607555128158590,False
"m003(-2,7)",AAbb,Abbb,,,32.366663974552699164356564853389272,-17.157508602971835381923086566554408,-50.194522728974886467449286596574153,-18.880147922086399851078624951507405,52.822032340240426486429622793466421,False
"m003(-2,7)",ABAb,ABBB,,,-5.5699129483358932909908372899339831,7.3169266869541440081325430956144547,-60.492257741744946714477311865710047,-51.148348618669795080646569488181901,19.911152489568163856845105354051671,False
"m003(-2,7)",ABAb,ABaB,,,-8.2893782999590852208793887123018446,1.5581597200385507073097213667720796,16.925876718038581420233829219381024,25.367678271721954018631491321849497,22.873896819400001586554388439771343,False
"m003(-2,7)",ABAb,ABab,,,17.532470874556010678072453136931492,4.5805548547183587492400380147637065,18.030106675664859795213256211479256,-14.606477594929012853567352306269899,8.4610999532323052896231670671822458,False
"m003(-2,7)",ABAb,Abbb,,,25.794207837863840727901301403322438,10.338684362992877980136635733812992,-60.492257741744946714477311865710047,-51.148348618669795080646569488181901,20.903891081896265206436838836549744,False
"m003(-2,7)",ABBB,ABaB,,,0.45747051418138705304200094580398497,0.92079395128440161584468787530451669,0.26245815128642551754953417342394897,3.2117208009705924985532589343856511,2.9632295549915709794327375467588714,False
"m003(-2,7)",ABBB,ABab,,,2.9636327590866707789929334495662468,-2.1569051519109597637014358185899567,-18.171053103932569001393125982611312,-3.7380826900199862119094834201713775,12.124294063325189861712372381706652,False
"m003(-2,7)",ABBB,Abbb,,,5.6385138335720454842667687843601523,-31.202424313623640221301686226552539,-959.52670383907204495318910092756883,-158.05818932465652940247158360706520,40.341921974245104048398915558150224,False
"m003(-2,7)",ABaB,ABab,,,3.3089562510645696818266922412309978,-2.4578621648502973389287647644631088,-5.4215429215018230829547557901632785,8.6056576148793182742499424891359288,15.023135572142786065940028715504303,False
"m003(-2,7)",ABaB,Abbb,,,25.768301107824737667832397154814805,-5.9781101212883728115954212699952926,478.18196060689995610402851363954879,-47.400276715710966550499754177250422,43.262685306622785357104947993309490,False
"m003(-2,7)",ABab,Abbb,,,-22.729277686766598407064973137518661,-0.052934437002429759518155774968481142,-27.602024220456126334926199160583684,-159.18248253123962049958037842581795,28.246000202882827557067331257027533,False
"m003(-2,9)",A,B,,,-0.45919162013756963470899646550777598,0.86337504372661819676069438900562854,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,4.3081727413494474369101468287296155,False
"m003(-2,9)",A,AB,,,-2.5845637897589248880281090645703365,0.86708022268798695183252938207876079,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,1.6607423675522127823551768378036797,False
"m003(-2,9)",A,Ab,,,-0.75901429123851727152697764862954930,2.7478878473749782601863632429054240,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,4.5810492959720957372225220836997471,False
"m003(-2,9)",A,AAB,,,-1.5647331681442610992686595757374118,-2.7804961132062561070812933609538238,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,8.4278414137423061572997346761700041,False
"m003(-2,9)",A,AAb,,,-4.8483386852041249582019333266591653,0.48333333236187744954665336074444947,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,8.1376243430757216031984941065976356,False
"m003(-2,9)",A,ABB,,,-0.75901429123851727152697764862954930,2.7478878473749782601863632429054240,-10.852922530569599096675899011878845,-1.3493133939238845547573924832197905,1.6607423675522127823551768378036797,False
"m003(-2,9)",A,Abb,,,3.7644964345763448727061808831824809,4.1452496392514609201768205001132453,-10.852922530569599096675899011878845,-1.3493133939238845547573924832197905,14.695980129327318187307892848517039,False
"m003(-2,9)",A,AAAB,,,4.3435780809974421595550867131998857,-3.6149680700629652120188926249841847,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,9.1351396869903384182907038102706960,False
"m003(-2,9)",A,AAAb,,,-2.0054821433378276011792032345529316,-6.8931374866264391803631837430186692,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,24.495254307046568938200116326589974,False
"m003(-2,9)",A,AABB,,,-2.3862192881317231769713518356988694,-0.22914944540117184774482577608688295,-10.852922530569599096675899011878845,-1.3493133939238845547573924832197905,8.1376243430757216031984941065976356,False
"m003(-2,9)",A,AAbb,,,-4.7592997278385889105056757418035562,7.7897459129468098077203725730292698,-10.852922530569599096675899011878845,-1.3493133939238845547573924832197905,30.439391842711540407826112565575928,False
"m003(-2,9)",A,ABAb,,,-4.8483386852041249582019333266591653,0.48333333236187744954665336074444947,-18.594938092078880817744573807717076,-2.1197791233147136207867093212377738,19.871444205581345141160087890313563,False
"m003(-2,9)",A,ABBB,,,3.7644964345763448727061808831824809,4.1452496392514609201768205001132453,-0.38593646266484076580755701664435012,32.102757851975043003814730327443230,0.00000000000000000000000000000000000,True
"m003(-2,9)",A,ABaB,,,-2.8034168855752956367682062696213098,4.1666832053575843707186360524665438,-2.9423192459428840699037993007413020,-15.197299495057754422739206581323579,2.7916400997392629704089291054566164,False
"m003(-2,9)",A,ABab,,,2.8244138969222942242242772854139776,-2.4004544018415153598672523326926447,-18.594938092078880817744573807717076,-2.1197791233147136207867093212377738,12.153168911321660674539580036165538,False
"m003(-2,9)",A,Abbb,,,10.318363008444225260270821085915442,0.55640422369354288220867903400317592,-0.38593646266484076580755701664435012,32.102757851975043003814730327443230,40.694548983362514739861618436051037,False
"m003(-2,9)",B,AB,,,-0.45919162013756963470899646550777598,0.86337504372661819676069438900562854,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,3.0137057695532877649363423849376288,False
"m003(-2,9)",B,Ab,,,0.48018863148456822216506748130044374,0.90285375978945081409068933076827057,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,4.0262644291884391137374580914562554,False
"m003(-2,9)",B,AAB,,,-0.75901429123851727152697764862954930,2.7478878473749782601863632429054240,6.1080745155737870322612675963823666,0.53028156918849570815792787512906053,4.5154110803561353019412098578625208,False
"m003(-2,9)",B,AAb,,,-2.5845637897589248880281090645703365,0.86708022268798695183252938207876079,6.1080745155737870322612675963823666,0.53028156918849570815792787512906053,8.8490427031062571158250047583093965,False
"m003(-2,9)",B,ABB,,,0.48018863148456822216506748130044374,0.90285375978945081409068933076827057,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,3.0137057695532877649363423849376288,False
"m003(-2,9)",B,Abb,,,2.0029277769348321465215850254525200,0.15089226596356889946921525217429612,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,10.821482507664280546132484874805890,False
"m003(-2,9)",B,AAAB,,,-2.3862192881317231769713518356988694,-0.22914944540117184774482577608688295,-10.852922530569599096675899011878845,-1.3493133939238845547573924832197905,13.441520756049173471494891186380652,False
"m003(-2,9)",B,AAAb,,,-2.5041134197663989561427235225456315,-2.8199748292690887244112883027164658,-10.852922530569599096675899011878845,-1.3493133939238845547573924832197905,21.600950909241706777511553489464582,False
"m003(-2,9)",B,AABB,,,3.7644964345763448727061808831824809,4.1452496392514609201768205001132453,6.1080745155737870322612675963823666,0.53028156918849570815792787512906053,8.8490427031062571158250047583093965,False
"m003(-2,9)",B,AAbb,,,-0.75901429123851727152697764862954930,2.7478878473749782601863632429054240,6.1080745155737870322612675963823666,0.53028156918849570815792787512906053,34.290921062815229359830670454163164,False
"m003(-2,9)",B,ABAb,,,-2.5845637897589248880281090645703365,0.86708022268798695183252938207876079,0.14160418495136187607069307787798953,3.3006128574029865748636877292331158,20.996709964527439712680019191539916,False
"m003(-2,9)",B,ABBB,,,2.0029277769348321465215850254525200,0.15089226596356889946921525217429612,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,4.3081727413494474369101468287296155,False
"m003(-2,9)",B,ABaB,,,1.5345595221253738364050779259634034,0.79290917023034167254871344921661462,-1.6339410459354946888074071994558646,-0.24018416020233335787138896288892277,5.1815245915397344109016893315868864,False
"m003(-2,9)",B,ABab,,,1.5845637897589248880281090645703364,-0.86708022268798695183252938207876079,-1.6339410459354946888074071994558646,-0.24018416020233335787138896288892277,14.292896987460596795828192859917086,False
"m003(-2,9)",B,Abbb,,,2.8244138969222942242242772854139776,-2.4004544018415153598672523326926447,0.22445476911314343512189972266614585,-3.5407970176053199327350766921220386,42.671557179429444745097854621893303,False
